Ticker,Sector,Industry,Price,EPS QoQ (%),QoQ 2Q Algo (%),QoQ 3Q Algo (%),EPS YoY (%),YoY 2Q Algo (%),EPS RS,TTM EPS,Rev RS,TTM RPS,TTM PE,Rating (EPS RS),Rating (Rev RS)
ROL,Consumer Cyclical,Personal Services,49.83,0.42,-0.16,-0.18,0.23,,4.06,0.95,-3.01,6.659,52.26,59,66
ELV,Healthcare,Healthcare Plans,493.51,0.03,1.63,-0.49,0.26,,4.0,28.57,-8.9,735.1,17.32,59,34
COST,Consumer Defensive,Discount Stores,909.1,-0.04,0.1,0.1,0.29,0.19,3.89,16.55,-2.37,573.203,54.03,59,69
PNR,Industrials,Specialty Industrial Machinery,96.99,0.4,-0.57,0.57,0.2,,3.84,3.96,-8.08,24.826,24.32,58,40
TYL,Technology,Software - Application,591.56,0.24,0.39,-0.22,0.36,,3.78,4.85,-0.88,47.972,120.67,58,74
SNPS,Technology,Software - Infrastructure,529.0,0.39,-0.54,0.28,0.2,,3.57,9.68,1.11,42.471,55.13,58,79
IBM,Technology,Information Technology Services,234.3,0.14,-1.05,0.92,0.14,,3.35,9.07,-10.31,68.065,25.61,58,26
MSI,Technology,Communication Equipment,466.55,12.52,-16.57,0.29,0.2,,3.28,8.54,-3.16,62.57,54.37,58,66
JNPR,Technology,Communication Equipment,38.8,41.32,-158.26,0.62,0.25,,3.17,0.71,-23.75,15.867,54.63,57,3
RSG,Industrials,Waste Management,204.84,0.12,0.03,-0.09,0.2,,3.11,5.96,-2.6,49.366,34.18,57,68
MA,Financial Services,Credit Services,499.95,0.0,0.08,-0.14,0.07,0.3,2.69,13.1,-2.12,28.225,38.04,57,70
MKC,Consumer Defensive,Packaged Foods,79.71,0.2,0.11,-0.32,0.32,,2.45,2.94,-11.04,24.876,27.1,57,22
GNRC,Industrials,Specialty Industrial Machinery,172.29,1.54,-3.08,0.62,0.41,,2.35,3.88,-6.46,66.62,42.86,57,51
PM,Consumer Defensive,Tobacco,120.18,0.12,0.02,0.02,0.52,0.08,2.18,5.65,-7.92,23.47,21.23,56,41
V,Financial Services,Credit Services,276.93,0.05,-0.04,0.05,0.2,,2.17,9.33,-1.49,17.446,29.67,56,72
DOV,Industrials,Specialty Industrial Machinery,186.08,-1.22,1.15,0.02,0.18,,1.59,10.74,-7.61,61.346,17.36,56,44
MO,Consumer Defensive,Tobacco,50.23,0.0,-0.01,-0.01,0.02,0.21,1.51,5.8,-16.78,11.571,8.64,56,8
CTAS,Industrials,Specialty Business Services,209.14,0.07,0.07,0.06,0.19,0.24,1.2,3.95,-5.81,24.055,52.33,56,54
WRB,Financial Services,Insurance - Property & Casualty,57.99,-0.18,0.11,0.19,0.06,,0.92,3.8,-0.47,31.861,15.26,55,75
LIN,Basic Materials,Specialty Chemicals,469.57,0.0,0.06,-0.01,0.05,0.1,0.78,13.15,-10.16,67.917,35.68,55,27
MTCH,Communication Services,Internet Content & Information,36.86,0.09,-0.85,0.44,0.02,,0.4,2.3,-5.97,12.878,15.93,55,53
CNC,Healthcare,Healthcare Plans,72.35,-0.0,26.12,-9.87,0.12,,0.38,5.31,-7.16,269.487,13.47,55,46
CAT,Industrials,Farm & Heavy Construction Machinery,396.19,-0.05,0.09,-0.03,-0.04,,0.26,21.95,-9.66,133.055,18.05,55,30
LRCX,Technology,Semiconductor Equipment & Materials,82.86,0.0,0.02,0.08,0.23,0.22,0.08,2.9,1.16,11.343,28.34,54,79
ODFL,Industrials,Trucking,194.44,0.11,-0.1,-0.05,0.12,,-0.05,5.83,-3.91,27.434,33.3,54,63
PAYX,Technology,Software - Application,139.84,-0.08,-0.08,0.28,0.03,0.33,-0.48,4.68,-8.48,14.747,29.75,54,36
AMAT,Technology,Semiconductor Equipment & Materials,205.06,-0.01,-0.17,0.01,0.11,,-0.57,8.9,-3.8,32.344,22.82,54,64
PAYC,Technology,Software - Application,163.6,-2.64,2.06,0.1,0.08,,-0.93,8.28,1.94,31.193,19.67,54,81
ADBE,Technology,Software - Infrastructure,494.08,0.08,1.55,-1.38,0.23,,-1.13,11.81,-0.87,46.482,42.77,53,74
QCOM,Technology,Semiconductors,170.22,-0.09,-0.19,0.86,0.18,,-1.13,7.81,0.22,33.459,21.48,53,77
TT,Industrials,Building Products & Equipment,399.72,0.0,-0.15,-0.23,-0.34,0.45,-1.42,10.23,-0.2,82.715,38.59,53,76
SYK,Healthcare,Medical Devices,353.96,0.05,-0.45,0.65,0.11,,-1.62,8.96,-2.95,56.25,39.32,53,67
EQR,Real Estate,REIT - Residential,72.62,-0.66,-0.05,0.82,0.27,,-1.85,2.45,-10.01,7.698,29.42,53,28
NUE,Basic Materials,Steel,151.82,-0.29,0.09,-0.44,-1.17,,-1.85,13.88,-16.44,133.72,10.89,53,9
AAPL,Technology,Consumer Electronics,229.54,-0.09,-0.43,0.49,0.1,,-1.86,6.56,-5.39,24.957,34.82,52,56
GWW,Industrials,Industrial Distribution,1029.6,-0.01,0.22,-0.19,0.02,,-1.91,36.45,-6.85,339.453,28.28,52,47
STE,Healthcare,Medical Devices,227.15,147.0,-143.0,0.21,0.17,,-2.16,5.66,-6.85,52.969,39.87,52,47
GD,Industrials,Aerospace & Defense,298.69,0.13,-0.26,0.2,0.21,,-2.26,12.81,0.34,164.479,23.1,52,77
LEN,Consumer Cyclical,Residential Construction,180.45,0.23,0.34,-0.88,0.1,,-2.32,15.05,-2.47,132.561,11.92,51,68
OTIS,Industrials,Specialty Industrial Machinery,102.9,0.18,0.1,-0.16,0.13,,-2.51,3.58,-13.81,34.873,28.72,51,13
MMC,Financial Services,Insurance Brokers,226.76,-0.25,0.86,0.03,0.09,,-2.76,8.05,-5.72,47.98,27.76,51,54
PWR,Industrials,Engineering & Construction,307.61,0.58,-0.79,-0.3,0.12,,-2.87,5.29,2.08,151.024,57.84,51,82
DHI,Consumer Cyclical,Residential Construction,185.26,0.16,0.25,-0.58,0.05,,-2.94,14.86,-4.21,112.256,12.39,51,62
TTWO,Communication Services,Electronic Gaming & Multimedia,153.86,-0.48,-0.91,4.93,-0.25,2.51,-2.98,-22.31,-3.81,31.629,,50,64
MSCI,Financial Services,Financial Data & Stock Exchanges,604.43,0.04,-0.58,0.55,0.09,,-2.99,14.93,1.22,34.167,40.4,50,80
FDS,Financial Services,Financial Data & Stock Exchanges,455.72,0.12,-0.06,1.29,0.18,,-3.07,13.9,-5.4,57.885,32.77,50,56
APH,Technology,Electronic Components,64.94,-0.04,0.06,0.0,0.13,,-3.17,1.68,3.93,11.174,38.62,50,85
BMY,Healthcare,Drug Manufacturers - General,52.8,8.1,-7.77,-0.08,-0.19,,-3.3,-3.25,-6.52,22.871,,50,51
MPC,Energy,Oil & Gas Refining & Marketing,162.61,0.68,-0.49,-1.15,-0.23,,-3.41,19.07,1.15,402.631,8.7,50,79
CME,Financial Services,Financial Data & Stock Exchanges,221.46,0.03,0.05,0.09,0.14,,-3.49,9.08,-3.45,16.113,24.27,49,65
WM,Industrials,Waste Management,212.23,-0.04,0.43,-0.33,0.12,,-3.84,6.28,-5.7,52.186,33.72,49,54
GRMN,Technology,Scientific & Technical Instruments,165.31,0.0,-0.97,1.11,-0.05,0.36,-3.86,7.14,-0.82,29.466,23.06,49,75
AJG,Financial Services,Insurance Brokers,294.94,-1.15,19.81,-9.73,0.19,,-4.13,5.13,0.49,47.862,55.65,49,78
APD,Basic Materials,Specialty Chemicals,313.97,0.22,-0.07,-0.14,0.17,,-4.13,11.52,-9.64,54.414,27.42,49,30
MDT,Healthcare,Medical Devices,88.35,-0.11,-0.1,0.46,0.37,0.01,-4.18,2.97,-10.21,24.709,29.99,48,27
JNJ,Healthcare,Drug Manufacturers - General,160.65,0.44,-0.25,-5.14,-0.02,,-4.31,6.6,-9.65,35.536,24.26,48,30
LDOS,Technology,Information Technology Services,167.67,0.14,0.25,2.74,0.58,,-4.36,3.19,-5.13,117.706,51.8,48,57
PYPL,Financial Services,Credit Services,81.65,0.3,-0.06,-0.06,0.16,0.19,-4.51,4.12,-3.52,29.012,19.16,48,65
CPAY,Technology,Software - Infrastructure,334.1,0.12,-0.11,-0.05,0.11,,-4.61,13.76,-5.47,53.214,24.53,48,56
CHTR,Communication Services,Telecom Services,334.02,0.12,0.06,-0.16,0.05,,-5.06,31.33,-11.9,374.922,10.54,47,18
ATO,Utilities,Utilities - Regulated Gas,138.04,-1.64,0.37,1.6,0.15,,-5.08,6.76,-3.88,27.161,20.4,47,63
AZO,Consumer Cyclical,Specialty Retail,3146.07,0.27,-0.13,-0.43,0.07,,-5.1,149.44,-6.7,1068.246,20.87,47,49
SHW,Basic Materials,Specialty Chemicals,378.96,0.77,0.43,-1.13,0.15,,-5.19,9.82,-9.9,90.886,38.31,47,29
HUBB,Industrials,Electrical Equipment & Parts,449.41,0.44,-0.16,-0.17,0.03,,-5.28,13.53,-4.15,103.881,32.68,47,62
USB,Financial Services,Banks - Regional,45.1,0.24,0.59,-0.86,0.15,,-5.51,3.15,-13.6,16.125,14.19,46,13
EFX,Industrials,Consulting Services,284.24,0.31,-0.06,-0.23,0.17,,-5.56,4.69,-4.26,44.291,60.6,46,62
NVR,Consumer Cyclical,Residential Construction,9627.6,0.04,-0.04,-0.03,0.04,,-5.58,484.27,-2.18,3172.861,19.79,46,70
MPWR,Technology,Semiconductors,936.01,0.08,-0.06,-0.26,-0.02,,-5.86,8.42,7.49,39.25,109.65,46,90
ALLE,Industrials,Security & Protection Services,146.57,0.26,-0.13,-0.12,0.1,0.01,-5.99,6.29,-5.54,41.926,22.97,46,55
BK,Financial Services,Banks - Diversified,74.02,0.21,2.82,-2.73,0.17,,-6.03,4.2,-9.34,23.079,17.66,45,32
PCAR,Industrials,Farm & Heavy Construction Machinery,103.77,-0.07,-0.18,0.15,-0.09,,-6.04,9.43,-5.92,67.263,10.98,45,53
AFL,Financial Services,Insurance - Life,111.06,-0.05,6.11,-4.76,0.14,,-6.19,9.48,-15.02,33.394,11.76,45,10
AOS,Industrials,Specialty Industrial Machinery,87.68,0.07,0.09,0.02,0.03,,-6.23,3.87,-5.03,26.541,22.47,45,58
PH,Industrials,Specialty Industrial Machinery,632.79,0.0,0.06,0.05,0.02,0.23,-6.34,21.83,-7.76,155.085,28.91,45,43
SPG,Real Estate,REIT - Retail,169.23,-0.49,-0.02,0.26,0.01,,-6.38,7.87,-7.62,17.898,21.3,44,44
CPRT,Industrials,Specialty Business Services,55.84,0.0,0.18,-0.03,0.11,0.1,-6.4,1.4,-2.54,4.41,39.92,44,68
AMP,Financial Services,Asset Management,493.24,-0.18,1.65,-1.28,-0.02,,-6.41,29.25,-3.85,164.271,16.85,44,63
MSFT,Technology,Software - Infrastructure,417.46,0.0,0.0,-0.02,0.1,,-6.52,11.81,1.76,32.986,35.21,44,80
KDP,Consumer Defensive,Beverages - Non-Alcoholic,36.22,0.15,-0.52,0.35,0.06,,-6.57,1.56,-7.71,10.9,23.36,44,43
CHRW,Industrials,Integrated Freight & Logistics,108.26,0.36,2.0,-1.65,0.29,,-7.53,2.78,-10.94,146.763,38.73,43,23
AMTM,,,25.5,-0.08,0.0,0.02,-0.03,0.25,-7.59,,-13.55,,15.55,43,13
FITB,Financial Services,Banks - Regional,42.63,0.17,-0.03,-0.26,0.0,,-7.68,3.14,-13.24,11.856,13.57,43,14
FICO,Technology,Software - Application,2024.99,-0.02,0.07,0.2,-0.01,,-7.78,19.03,-2.85,66.77,104.51,43,67
VRSN,Technology,Software - Infrastructure,186.01,0.04,-0.35,0.42,0.12,,-7.88,8.33,-8.27,15.107,22.32,43,39
CDNS,Technology,Software - Application,279.56,-0.08,-0.3,0.28,0.04,,-8.0,3.86,-2.09,15.43,72.37,42,70
TMO,Healthcare,Diagnostics & Research,599.25,0.17,-0.22,-0.05,0.15,,-8.08,16.12,-10.3,110.276,36.79,42,26
CMCSA,Communication Services,Telecom Services,41.4,0.04,0.18,-0.2,-0.02,,-8.28,3.76,-13.13,30.316,11.01,42,14
MTD,Healthcare,Diagnostics & Research,1450.6,0.26,-0.03,-0.08,0.07,,-8.44,36.41,-12.87,174.26,39.84,42,15
BLK,Financial Services,Asset Management,955.92,-0.05,0.14,-0.16,0.1,,-8.98,40.24,-6.53,125.635,23.83,42,50
SNA,Industrials,Tools & Accessories,287.45,0.03,0.03,0.05,0.03,,-9.08,19.26,-10.1,96.856,14.87,41,28
ORCL,Technology,Software - Infrastructure,177.89,-0.08,0.31,-0.05,0.19,,-9.25,3.89,-5.13,19.553,45.16,41,57
VICI,Real Estate,REIT - Diversified,32.24,0.25,-0.26,0.31,0.03,,-9.43,2.55,6.33,3.623,12.58,41,89
PG,Consumer Defensive,Household & Personal Products,169.27,0.0,0.08,-0.31,0.11,0.11,-9.48,6.03,-11.82,35.608,27.96,41,18
DXCM,Healthcare,Medical Devices,69.62,-0.06,-0.76,1.16,0.2,,-9.54,1.61,5.13,10.088,43.11,41,86
ORLY,Consumer Cyclical,Specialty Retail,1177.16,0.14,-0.01,-0.16,0.03,,-9.62,39.79,-6.47,274.891,29.5,40,51
UNP,Industrials,Railroads,237.68,0.02,-0.01,0.08,0.07,,-9.66,10.65,-9.52,39.632,22.39,40,31
AEE,Utilities,Utilities - Regulated Electric,86.38,-0.01,0.63,-2.13,0.08,,-9.87,4.43,-12.32,26.23,19.39,40,17
PKG,Consumer Cyclical,Packaging & Containers,216.26,0.35,-0.29,0.03,-0.01,,-9.87,7.98,-6.76,88.988,27.02,40,49
PPG,Basic Materials,Specialty Chemicals,127.44,0.32,3.47,-3.74,0.08,,-9.91,6.1,-10.64,76.821,20.85,40,25
MGM,Consumer Cyclical,Resorts & Casinos,40.18,0.0,0.19,0.24,0.21,-0.84,-9.95,2.66,9.89,51.696,14.99,39,92
TSCO,Consumer Cyclical,Specialty Retail,300.96,1.15,-0.24,-0.02,0.03,,-10.14,10.38,-8.12,136.048,28.86,39,40
AME,Industrials,Specialty Industrial Machinery,168.82,0.08,-0.1,0.01,0.04,,-10.37,5.74,-4.8,29.544,29.39,39,59
CSX,Industrials,Railroads,34.26,0.09,0.02,0.08,0.02,,-10.59,1.83,-8.33,7.447,18.82,39,38
VMC,Basic Materials,Building Materials,241.64,1.99,-1.19,-0.22,0.0,,-10.61,6.91,-10.56,57.166,35.31,39,25
IEX,Industrials,Specialty Industrial Machinery,207.74,0.16,0.12,-0.93,0.02,,-10.77,7.64,-12.15,42.168,27.13,39,17
IPG,Communication Services,Advertising Agencies,31.02,0.97,-3.17,0.89,-0.21,,-10.8,2.7,-9.63,24.757,11.48,38,31
HON,Industrials,Conglomerates,213.7,0.06,0.17,-0.19,0.06,,-10.91,8.76,-8.41,56.964,24.3,38,37
NOC,Industrials,Aerospace & Defense,532.23,0.0,0.01,0.01,0.19,0.15,-10.95,15.38,-7.65,272.669,34.22,38,44
ITW,Industrials,Specialty Industrial Machinery,257.98,-0.07,0.15,-0.07,0.02,,-11.22,10.19,-10.73,53.433,25.18,38,24
LHX,Industrials,Aerospace & Defense,242.22,0.3,0.8,-1.43,0.05,,-11.35,6.25,-3.46,109.491,38.72,38,65
DPZ,Consumer Cyclical,Restaurants,413.2,0.12,-0.08,-0.08,-0.04,0.16,-11.39,16.24,-7.34,132.32,25.43,37,45
TDY,Technology,Scientific & Technical Instruments,445.49,0.01,-0.81,0.62,-0.03,,-11.47,18.4,-7.43,117.496,24.19,37,45
BWA,Consumer Cyclical,Auto Parts,35.07,0.0,0.36,2.19,0.05,-0.02,-12.41,3.33,-25.89,62.424,10.44,37,3
C,Financial Services,Banks - Diversified,64.12,-0.05,2.52,-2.59,0.12,,-12.46,3.62,-10.02,36.461,17.54,37,28
RF,Financial Services,Banks - Regional,23.08,0.41,-0.05,-0.26,-0.13,,-12.59,1.78,-19.4,7.114,12.94,37,6
JKHY,Technology,Information Technology Services,182.45,0.16,-0.06,-0.11,0.03,,-12.69,5.23,-7.05,30.405,34.76,36,46
DTE,Utilities,Utilities - Regulated Electric,124.52,0.03,-0.03,-0.03,0.61,-0.43,-12.85,6.69,-7.17,60.18,18.53,36,46
CHD,Consumer Defensive,Household & Personal Products,100.63,0.0,0.49,-0.14,0.04,0.13,-12.87,3.24,-8.18,24.518,30.98,36,39
AWK,Utilities,Utilities - Regulated Water,136.18,0.49,-0.37,-0.27,-0.01,0.04,-12.98,4.9,-8.37,22.297,27.76,36,38
MOH,Healthcare,Healthcare Plans,330.3,-0.01,0.41,-0.13,-0.03,,-13.1,18.23,6.22,623.212,17.99,36,89
BAC,Financial Services,Banks - Diversified,40.19,0.08,1.14,-1.53,-0.06,,-13.16,2.85,-10.78,11.891,14.01,35,24
O,Real Estate,REIT - Retail,61.81,0.87,-0.87,-0.1,0.03,,-13.23,1.08,18.26,6.01,56.8,35,95
SCHW,Financial Services,Capital Markets,66.7,-0.05,0.35,-0.1,0.03,,-13.35,2.4,-5.69,10.087,27.83,35,55
XEL,Utilities,Utilities - Regulated Electric,62.58,-0.63,0.19,-0.61,0.04,,-13.4,3.35,-9.91,24.853,18.57,35,28
DRI,Consumer Cyclical,Restaurants,157.16,-0.25,-0.2,0.48,0.09,-0.19,-13.51,8.67,-6.53,95.695,18.02,35,50
MNST,Consumer Defensive,Beverages - Non-Alcoholic,49.77,-0.02,0.2,-0.23,0.02,,-13.61,1.6,-5.95,7.105,31.63,34,53
LMT,Industrials,Aerospace & Defense,605.11,0.07,-0.19,0.13,0.03,,-13.66,27.53,-6.8,292.044,21.78,34,48
NDSN,Industrials,Specialty Industrial Machinery,253.19,-0.01,0.08,-0.17,-0.09,,-13.68,8.2,-9.05,46.641,30.78,34,33
CI,Healthcare,Healthcare Plans,346.72,6.68,-4.6,-0.37,0.11,,-13.84,12.66,5.65,749.406,27.6,34,88
ROP,Technology,Software - Application,545.93,-0.13,-0.02,0.12,-0.09,,-14.18,13.38,0.35,61.5,40.56,34,77
STLD,Basic Materials,Steel,130.18,-0.35,0.4,-0.33,-0.77,,-14.22,12.54,-8.87,113.044,10.26,33,34
MKTX,Financial Services,Capital Markets,275.41,-0.12,0.04,0.26,0.07,,-14.41,6.94,-5.26,20.649,39.67,33,57
BBY,Consumer Cyclical,Specialty Retail,98.64,0.18,-0.87,0.76,0.08,,-14.99,5.79,-15.97,196.567,16.91,33,9
HRL,Consumer Defensive,Packaged Foods,30.98,-0.09,-0.14,0.11,0.07,,-15.12,1.43,-11.58,21.882,21.71,33,20
HD,Consumer Cyclical,Home Improvement Retail,416.07,0.27,0.29,-0.35,-0.01,,-15.28,14.9,-10.75,153.47,27.66,33,24
LYB,Basic Materials,Specialty Chemicals,94.27,0.0,-0.29,-0.22,-0.5,0.0,-15.33,7.11,-5.37,126.268,13.3,32,57
FAST,Industrials,Industrial Distribution,70.61,-0.02,0.11,-0.11,-0.02,,-15.36,2.01,-8.61,12.965,35.08,32,35
EVRG,Utilities,Utilities - Regulated Electric,59.57,0.7,-0.94,-0.49,0.15,-0.17,-15.78,3.2,-6.57,24.492,18.45,32,50
AMCR,Consumer Cyclical,Packaging & Containers,11.05,0.0,0.39,-0.13,0.04,0.07,-16.02,0.5,-14.77,9.479,22.21,32,10
LOW,Consumer Cyclical,Home Improvement Retail,277.18,0.37,0.73,-0.73,-0.09,,-16.22,12.11,-17.18,146.893,22.64,32,8
ACN,Technology,Information Technology Services,363.6,0.15,-0.18,0.44,-0.04,,-16.29,11.43,-8.83,103.363,31.51,31,35
AKAM,Technology,Software - Infrastructure,103.11,-0.35,0.08,0.01,0.01,,-16.32,4.03,-7.74,25.911,25.53,31,43
ZTS,Healthcare,Drug Manufacturers - Specialty & Generic,190.17,0.05,0.15,-0.13,-0.06,,-16.74,5.1,-4.43,19.458,37.4,31,61
PSA,Real Estate,REIT - Industrial,347.96,0.02,0.18,-0.45,-0.13,,-16.8,10.68,-4.4,26.54,32.07,31,61
AON,Financial Services,Insurance Brokers,359.03,-1.18,1.16,0.11,-0.11,,-17.09,12.42,1.8,69.504,28.36,31,81
KO,Consumer Defensive,Beverages - Non-Alcoholic,69.57,-0.32,0.61,-0.54,-0.05,,-17.19,2.46,-6.84,10.768,28.12,30,48
EXPD,Industrials,Integrated Freight & Logistics,121.26,0.05,0.08,-0.06,-0.06,,-17.25,4.67,-7.81,63.267,25.88,30,42
KMX,Consumer Cyclical,Auto & Truck Dealerships,71.2,-0.14,2.03,-0.62,0.13,,-17.38,2.66,-8.1,175.937,26.62,30,40
ABT,Healthcare,Medical Devices,115.95,0.06,-0.31,0.11,-0.06,,-17.41,3.17,-8.32,23.402,36.5,30,38
MCD,Consumer Cyclical,Restaurants,303.83,0.05,-0.06,-0.13,-0.13,,-17.51,11.42,-9.59,35.631,26.58,30,31
EMN,Basic Materials,Specialty Chemicals,109.72,0.4,-0.88,0.75,-0.16,,-17.52,7.43,-10.67,77.616,14.86,29,25
BA,Industrials,Aerospace & Defense,149.37,0.0,-13.0,66.5,-1.24,0.23,-17.6,-5.65,-20.85,120.339,,29,5
CMS,Utilities,Utilities - Regulated Electric,69.62,-0.48,-0.08,0.74,-0.03,,-17.62,3.26,-8.84,25.156,21.18,29,35
ON,Technology,Semiconductors,71.0,-0.34,-0.24,-0.03,-0.7,,-17.7,4.39,-21.02,18.17,15.97,29,4
YUM,Consumer Cyclical,Restaurants,134.76,0.17,-0.49,0.11,-0.15,,-17.82,5.46,-7.22,25.24,24.42,29,46
OMC,Communication Services,Advertising Agencies,102.78,0.04,-0.34,0.14,-0.1,,-18.09,7.23,-7.11,76.554,14.07,28,46
SRE,Utilities,Utilities - Diversified,81.52,-0.12,0.09,0.03,0.18,,-18.12,4.68,-15.47,21.326,17.38,28,10
CVS,Healthcare,Healthcare Plans,65.97,0.6,-0.81,-0.11,-0.05,,-18.17,5.62,-7.8,284.365,11.92,28,42
VLTO,Industrials,Pollution & Treatment Controls,112.94,0.09,-0.08,-0.02,-0.04,,-18.21,3.21,-9.37,20.571,34.79,28,32
WAT,Healthcare,Diagnostics & Research,356.83,0.39,-1.12,0.61,-0.06,,-18.36,10.03,-13.23,48.453,35.39,28,14
PEP,Consumer Defensive,Beverages - Non-Alcoholic,172.54,-0.05,0.5,0.57,-0.06,,-18.43,6.78,-10.2,66.912,25.46,28,27
SYY,Consumer Defensive,Food Distribution,74.61,0.0,0.04,-0.22,-0.71,0.0,-18.74,3.89,0.04,157.298,18.9,27,76
HPQ,Technology,Computer Hardware,36.58,0.05,-0.02,-0.56,-0.18,,-18.76,2.85,-11.9,53.955,12.9,27,18
LNT,Utilities,Utilities - Regulated Electric,59.56,0.0,0.32,-1.17,-0.03,-0.05,-18.91,2.45,-12.54,15.51,24.07,27,16
IDXX,Healthcare,Diagnostics & Research,474.65,-0.15,0.21,-0.09,-0.1,,-18.99,10.06,-5.06,45.612,46.84,27,58
BALL,Consumer Cyclical,Packaging & Containers,64.8,-21.94,22.88,-0.31,-0.08,,-19.37,2.19,-24.44,44.046,29.36,27,3
STT,Financial Services,Asset Management,88.86,0.58,1.46,-1.27,-0.01,,-19.85,5.42,-10.9,39.316,16.49,26,23
GEN,Technology,Software - Infrastructure,27.59,0.38,-0.1,0.0,0.0,,-19.88,0.96,-6.52,6.064,28.81,26,51
KLAC,Technology,Semiconductor Equipment & Materials,804.63,0.0,0.04,-0.26,-0.12,-0.13,-20.02,20.28,-2.37,72.498,39.24,26,69
PNC,Financial Services,Banks - Regional,183.27,0.09,0.68,-0.95,0.01,,-20.63,11.93,-19.41,50.934,15.34,26,6
CFG,Financial Services,Banks - Regional,41.47,0.2,0.94,-1.5,-0.18,,-20.89,2.65,-15.31,15.62,15.6,26,10
CDW,Technology,Information Technology Services,225.7,0.0,-0.37,-0.07,-0.21,-0.06,-21.58,8.17,-21.83,156.057,27.3,25,4
TROW,Financial Services,Asset Management,107.42,-0.18,0.31,-0.04,0.02,,-21.82,8.46,-7.23,30.401,12.72,25,45
MAS,Industrials,Building Products & Equipment,83.98,0.22,0.12,-0.28,0.01,,-22.66,4.09,-12.78,35.486,20.43,25,16
HBAN,Financial Services,Banks - Regional,14.94,0.15,0.73,-1.33,-0.2,,-22.79,1.06,-9.06,4.632,14.06,25,33
BX,Financial Services,Asset Management,148.42,-0.93,4.6,-2.65,-0.36,,-22.87,2.63,-8.61,13.642,57.04,25,35
MLM,Basic Materials,Building Materials,531.16,-2.55,2.7,-0.47,-0.18,,-23.16,33.2,-10.78,107.248,16.13,24,24
K,Consumer Defensive,Packaged Foods,80.56,0.29,8.75,-8.87,-0.03,,-23.64,2.51,-31.25,37.479,32.1,24,2
GIS,Consumer Defensive,Packaged Foods,71.47,0.05,-0.2,0.15,-0.12,,-23.75,4.2,-12.54,34.796,16.99,24,16
POOL,Industrials,Industrial Distribution,365.74,1.45,0.54,-1.66,-0.19,,-23.98,11.89,-11.76,139.948,30.64,24,19
DGX,Healthcare,Diagnostics & Research,149.01,0.18,0.01,-0.16,-0.01,,-24.45,7.41,-11.38,83.821,19.89,24,21
OKE,Energy,Oil & Gas Midstream,94.75,0.22,0.05,0.05,0.28,-1.15,-24.97,4.52,19.25,34.575,21.05,23,95
VZ,Communication Services,Telecom Services,43.4325,0.0,2.7,-2.77,-0.01,,-25.37,2.66,-11.97,31.849,16.15,23,18
ICE,Financial Services,Financial Data & Stock Exchanges,161.74,-0.22,0.17,0.2,-0.3,0.15,-25.63,4.03,5.26,15.444,39.74,23,87
J,Industrials,Engineering & Construction,137.28,-0.1,-0.06,0.03,-0.11,-0.33,-27.06,5.08,-10.01,134.766,26.93,23,28
KEY,Financial Services,Banks - Regional,16.87,0.25,5.67,-8.67,-0.08,,-28.18,0.76,-16.52,6.178,21.95,23,9
DHR,Healthcare,Diagnostics & Research,269.23,-0.2,0.01,-0.05,-0.22,,-28.2,5.44,-14.04,31.877,48.94,22,12
EPAM,Technology,Information Technology Services,194.15,-0.18,0.19,0.01,-0.21,,-28.58,6.99,-6.82,80.007,27.66,22,48
WY,Real Estate,REIT - Specialty,33.06,0.5,-0.87,-0.1,-0.29,,-29.49,1.02,-14.58,10.315,32.1,22,11
BR,Technology,Information Technology Services,219.71,0.0,2.02,-0.28,-0.52,0.07,-29.82,5.87,-5.96,55.283,37.03,22,53
LH,Healthcare,Diagnostics & Research,215.58,-0.11,2.38,-2.08,0.14,,-32.0,5.39,-10.26,147.173,39.74,22,27
UNH,Healthcare,Healthcare Plans,591.22,3.99,-4.85,-0.07,-0.29,,-32.01,15.14,-4.18,417.594,39.33,21,62
CMI,Industrials,Specialty Industrial Machinery,333.05,-1.66,2.4,-3.18,0.04,,-33.31,13.95,-5.05,243.224,23.79,21,58
WST,Healthcare,Medical Instruments & Supplies,286.52,-0.03,-0.18,-0.17,-0.37,,-33.42,7.02,-13.78,39.009,41.24,21,13
MAA,Real Estate,REIT - Residential,153.28,-0.42,-0.12,0.46,-0.44,,-34.55,4.4,-8.59,18.634,34.58,21,36
MTB,Financial Services,Banks - Regional,179.15,0.23,0.11,-0.45,-0.35,,-34.75,13.49,-15.81,50.943,13.21,21,9
CPB,Consumer Defensive,Packaged Foods,47.5,0.0,-0.51,-0.16,-0.27,-0.2,-35.07,1.89,-4.14,32.336,25.23,20,62
HSIC,Healthcare,Medical Distribution,70.51,0.12,-0.24,-0.19,-0.32,-0.28,-35.2,2.71,-9.65,96.666,25.87,20,30
CRL,Healthcare,Diagnostics & Research,187.7,0.34,-0.15,-0.13,-0.08,-0.54,-35.45,8.35,-10.93,79.341,22.92,20,23
FTV,Technology,Scientific & Technical Instruments,76.82,-0.05,-0.27,0.21,-0.05,,-36.02,2.49,-8.59,17.506,31.15,20,36
DLR,Real Estate,REIT - Specialty,159.13,-2.95,13.5,-39.0,-0.68,,-36.08,3.48,-9.33,17.272,45.6,20,33
