Ticker,Sector,Industry,Price,EPS QoQ (%),QoQ 2Q Algo (%),QoQ 3Q Algo (%),EPS YoY (%),YoY 2Q Algo (%),EPS RS,TTM EPS,Rev RS,TTM RPS,TTM PE,Rating (EPS RS),Rating (Rev RS)
CGC,Healthcare,Drug Manufacturers—Specialty & Generic,4.55,0.32,0.24,0.64,-1.32,5.07,252.3,-5.1,-27.23,3.552,,80,10
MCHX,Communication Services,Advertising Agencies,1.75,0.0,0.5,-0.5,1.0,2.0,252.24,-0.09,-10.2,1.13,,80,22
APDN,Healthcare,Diagnostics & Research,0.1932,12.3,-1.95,0.83,11.21,-6.84,252.2,-7.5,-137.83,2.202,,80,5
ROAD,Industrials,Engineering & Construction,92.66,31.0,-10.5,-0.61,0.43,4.5,251.85,1.34,15.21,33.93,70.49,80,79
EVAX,Healthcare,Biotechnology,2.62,2.0,-5.0,4.0,4.25,0.75,251.65,-2.67,2.0194444444444436e+16,0.713,,79,98
TIMB,Communication Services,Telecom Services,14.11,0.0,0.52,-0.21,0.07,0.23,251.14,1.15,-0.91,51.84,12.1,79,55
UBX,Healthcare,Biotechnology,1.18,-0.23,0.1,0.99,1.66,2.45,251.04,-1.27,5053333333333111.0,,,79,97
DUK,Utilities,Utilities—Regulated Electric,111.08,0.42,-0.27,-0.05,0.01,4.53,250.85,5.67,-4.8,38.355,19.97,79,44
ATGE,Consumer Defensive,Education & Training Services,90.37,0.12,0.14,-0.05,3.69,0.7,250.72,4.32,7.78,42.428,21.12,79,71
BL,Technology,Software - Application,59.45,5.89,-0.06,-0.05,1.43,2.11,250.69,0.91,4.93,10.347,66.34,79,67
STRT,Consumer Cyclical,Auto Parts,40.53,0.0,0.46,-3.04,2.82,2.5,250.35,3.92,-2.05,135.718,10.28,79,52
ESI,Basic Materials,Specialty Chemicals,28.83,-1.29,0.7,-0.39,2.31,,249.57,1.08,-0.69,9.949,26.45,79,56
STX,Technology,Computer Hardware,105.11,-0.68,19.33,2.33,2.65,,249.45,3.87,17.19,34.636,27.07,79,80
DKNG,Consumer Cyclical,Gambling,38.98,3.31,-2.0,5.1,2.31,,249.41,-0.89,36.24,9.711,,79,87
FLR,Industrials,Engineering & Construction,58.93,0.0,-1.19,-0.54,-0.03,3.34,249.04,2.01,-2.78,95.994,25.34,79,50
VMCA,Financial Services,Shell Companies,11.51,-1.5,0.0,0.0,-2.5,-0.2,249.02,0.2,-8.71,,57.5,79,29
GAN,Consumer Cyclical,Gambling,1.79,1.25,0.5,0.33,9.5,-4.0,248.44,-0.52,23.49,2.815,,79,84
UNM,Financial Services,Insurance—Life,69.36,0.69,0.0,0.21,2.36,,248.05,9.22,-6.61,67.014,7.53,79,39
BGC,Financial Services,Capital Markets,11.34,-0.25,1.5,0.33,2.6,,247.84,0.23,-1.47,4.49,49.87,79,54
VRAR,Technology,Software—Infrastructure,0.6,0.0,-1.25,-3.0,1.17,3.22,247.83,-0.38,-38.21,0.528,,79,8
LQDT,Consumer Cyclical,Internet Retail,24.29,0.05,2.17,-1.25,-0.05,0.36,247.56,0.62,7.01,11.022,39.71,79,71
YELP,Communication Services,Internet Content & Information,36.37,1.67,-0.9,-1.1,1.67,,247.11,1.87,0.25,20.45,19.21,79,58
LPSN,Technology,Software—Application,1.21,2.16,0.19,0.42,2.36,,247.05,-1.89,-22.37,4.276,,79,11
AVO,Consumer Defensive,Food Distribution,13.62,0.7,10000000.0,-6000000.0,0.89,,246.8,0.33,8.48,16.07,41.36,79,72
EGAN,Technology,Software—Application,5.44,0.0,-0.4,-0.14,-0.6,6.0,245.61,0.25,-13.11,3.009,22.08,79,18
SNT,Industrials,Security & Protection Services,1.56,2.5,-2.5,3.0,1.0,,245.51,,-10.01,1.447,,79,22
CNDT,Technology,Information Technology Services,4.08,-0.47,1.39,22.0,2.79,,245.47,2.23,-20.32,17.984,1.84,79,12
RNXT,Healthcare,Biotechnology,1.08,-0.43,0.43,0.3,1.2,4.14,245.34,-0.64,-8.71,,,79,29
TIXT,Technology,Software—Infrastructure,3.97,0.0,-0.4,3.67,4.33,1.0,245.28,0.09,-2.86,9.705,41.78,79,50
AEM,Basic Materials,Gold,85.53,0.19,0.36,2.1,2.23,,245.25,1.98,21.68,15.68,42.34,79,83
VOXX,Technology,Consumer Electronics,6.98,5.0,-1.5,-3.0,5.7,0.12,244.58,-1.11,-26.2,18.442,,79,10
THG,Financial Services,Insurance—Property & Casualty,156.35,0.0,-1.84,0.07,3.67,2.73,244.43,10.09,-3.89,172.438,15.82,79,47
OSPN,Technology,Software—Infrastructure,17.32,0.0,-1.06,1.8,2.7,3.59,244.0,0.74,-10.8,6.356,23.54,79,21
CISO,Technology,Software—Infrastructure,0.89,-0.25,-0.1,-0.11,2.88,5.47,243.99,-3.23,23.19,4.66,,79,83
AMSC,Industrials,Specialty Industrial Machinery,28.31,2.86,-0.08,-0.08,2.44,1.71,243.97,-0.03,38.03,5.225,,79,87
BKYI,Industrials,Security & Protection Services,1.16,-2.12,1.75,0.64,1.88,2.37,243.77,-8.8,-40.5,6.323,,79,8
RYAN,Financial Services,Insurance—Specialty,71.14,-1.53,1.71,1.8,4.75,0.41,243.51,0.77,13.99,19.549,92.71,79,78
CIB,Financial Services,Banks—Regional,32.79,0.03,-0.15,0.16,0.01,,243.43,5.61,1.1,90156.52,5.74,79,60
AMWL,Healthcare,Health Information Services,8.98,0.17,0.49,-0.47,2.32,,243.42,-14.45,-9.59,17.223,,79,23
FOLD,Healthcare,Biotechnology,10.98,1.5,2.2,-0.39,2.5,2.0,243.39,-0.34,20.9,1.629,,79,82
SNGX,Healthcare,Biotechnology,3.47,1.2,-0.06,-0.06,1.72,1.0,243.2,-8.07,-277777777778346.38,0.615,,79,2
PRVA,Healthcare,Health Information Services,22.53,0.0,0.0,0.5,-0.67,,242.97,0.1,3.82,14.435,213.0,79,66
XOS,Industrials,Farm & Heavy Construction Machinery,4.13,0.46,0.29,0.03,2.37,,242.83,-7.62,224.04,9.892,,79,93
PAYS,Technology,Software—Infrastructure,3.94,2.0,0.0,-10.0,0.5,,242.36,0.14,14.01,1.065,28.43,79,78
NWSA,Communication Services,Entertainment,29.16,0.0,-4.4,4.4,6.0,-0.8,241.51,0.63,-4.47,17.817,46.86,79,45
PDD,Consumer Cyclical,Internet Retail,125.87,0.14,0.2,0.5,1.4,,241.45,8.77,69.12,248.59,13.43,79,90
PRG,Industrials,Rental & Leasing Services,47.42,1.52,0.58,0.19,1.58,,241.34,3.61,-6.4,55.825,13.27,79,40
SKT,Real Estate,REIT—Retail,35.45,0.0,0.15,-0.1,-0.13,,240.94,0.87,1.77,4.843,40.84,79,62
FLNG,Energy,Oil & Gas Midstream,24.14,-0.51,0.72,-1.33,-0.78,,240.9,2.21,2.66,6.823,10.78,79,64
MOFG,Financial Services,Banks—Regional,31.5,3.76,0.24,-2.41,1.08,,240.49,-4.76,6.83,2.328,,79,70
ODD,Technology,Software—Infrastructure,42.11,-1.55,0.39,0.78,3.43,0.49,240.49,1.78,31.23,10.837,25.81,79,86
MAT,Consumer Cyclical,Leisure,19.38,5.47,3.12,-6.25,1.68,,240.36,1.58,-9.35,15.532,12.37,79,23
ELAN,Healthcare,Drug Manufacturers—Specialty & Generic,14.5,8.4,-2.67,5.83,4.0,,240.24,0.41,-6.98,9.023,34.32,78,38
ZUO,Technology,Software—Infrastructure,9.9,0.8,0.56,-2.5,2.2,,240.18,-0.33,-0.1,3.064,,78,57
BNGO,Healthcare,Medical Instruments & Supplies,0.2946,-3.0,2.18,0.69,4.17,1.02,239.96,9.18,5.42,0.749,0.03,78,68
INTA,Technology,Software—Application,59.64,0.25,0.2,0.44,2.67,1.27,239.88,-0.29,11.31,6.121,,78,76
CLYM,Healthcare,Biotechnology,3.52,-29.17,0.75,0.43,-8.53,13.0,239.64,-2.22,-8.71,,,78,29
APLD,Technology,Information Technology Services,7.79,16.33,0.0,-4.2,2.67,,239.61,-1.23,9498888888889008.0,1.505,,78,98
PACK,Consumer Cyclical,Packaging & Containers,7.0,0.0,2.43,-0.43,2.75,3.33,239.53,-0.24,-1.71,4.274,,78,53
LEXX,Healthcare,Biotechnology,2.32,-1.17,1.17,0.92,1.85,2.67,239.12,-0.45,-28.54,0.039,,78,9
TH,Industrials,Specialty Business Services,8.56,-0.11,-0.62,-0.38,-1.56,-1.2,238.84,1.15,-24.45,4.746,7.55,78,10
RLX,Consumer Defensive,Tobacco,1.65,0.02,-0.57,0.28,-0.43,,238.58,0.07,14.54,1.477,23.29,78,79
DCBO,Technology,Software—Application,51.18,-0.13,0.7,-0.2,2.13,,238.52,0.53,20.12,6.433,97.08,78,82
EXPE,Consumer Cyclical,Travel Services,174.13,3.95,-2.03,-2.1,0.11,,238.38,7.99,7.6,100.088,22.62,78,71
PPTA,Basic Materials,Other Precious Metals & Mining,10.45,-0.2,-0.11,-0.12,1.0,0.4,238.37,-0.21,-8.71,,,78,29
TLRY,Healthcare,Drug Manufacturers—Specialty & Generic,1.55,0.0,2.0,-0.71,1.5,,237.9,-0.27,2.65,1.03,,78,64
BAND,Technology,Software - Infrastructure,19.68,0.0,3.33,0.2,2.33,2.0,237.82,-0.61,19.24,26.367,,78,81
JEF,Financial Services,Capital Markets,70.43,0.18,-0.03,1.27,2.55,,236.97,2.34,5.52,28.582,30.56,78,68
SBRA,Real Estate,REIT—Healthcare Facilities,19.32,0.3,-0.1,4.5,2.86,0.11,236.94,0.41,-1.04,2.943,47.68,78,55
WSR,Real Estate,REIT—Retail,14.29,2.0,-2.8,5.33,2.0,,236.58,0.41,-4.04,2.992,35.22,78,47
CPBI,Financial Services,Banks—Regional,14.525,-0.15,-0.13,0.32,0.05,,236.54,0.98,1.25,4.664,15.1,78,61
SAVA,Healthcare,Biotechnology,25.34,-5.46,-3.46,39.67,0.05,5.85,236.12,-1.38,-8.71,,,78,29
SMTK,Technology,Semiconductor Equipment & Materials,2.65,-0.58,0.94,0.48,0.86,2.95,235.39,-5.72,219.27,0.026,,78,93
BRFS,Consumer Defensive,Packaged Foods,4.35,0.98,9.0,9.0,3.13,4.2,234.89,0.29,8.67,34.181,14.59,78,73
VIST,Energy,Oil & Gas E&P,48.56,0.2,0.78,-0.73,0.98,,234.87,5.08,50.85,15.49,9.38,78,89
AA,Basic Materials,Aluminum,45.69,2.55,13.82,-0.68,3.41,,234.03,-1.53,0.73,57.238,,78,59
ARCB,Industrials,Trucking,112.86,1.17,20.6,-21.6,1.93,,233.87,8.03,-7.47,180.569,14.5,78,36
CRGO,Industrials,Integrated Freight & Logistics,1.67,-0.1,-0.43,1.14,0.09,,233.69,-0.35,10.75,0.445,,78,75
ADT,Industrials,Security & Protection Services,7.76,0.4,0.0,19.0,2.56,0.0,233.57,0.01,-5.9,5.662,781.0,78,41
MRIN,Technology,Software—Application,2.09,0.23,1.18,-0.04,2.14,,233.52,-3.93,-20.31,5.443,,78,12
ESEA,Industrials,Marine Shipping,41.35,1.04,-0.24,-0.3,0.41,,233.26,16.98,25.32,29.676,2.45,78,84
HNST,Consumer Defensive,Household & Personal Products,4.22,-3.0,-2.0,10.0,2.5,,233.11,-0.15,-0.43,3.684,,78,56
PGR,Financial Services,Insurance—Property & Casualty,255.27,0.6,-0.59,0.35,1.09,3.37,232.98,14.1,13.67,122.934,18.55,78,78
PCSA,Healthcare,Biotechnology,1.15,0.1,0.22,0.18,0.92,2.18,232.75,-5.02,-8.71,,,78,29
VRN,Energy,Oil & Gas E&P,5.39,0.07,2.57,0.65,4.38,0.08,232.71,0.53,3.83,6.388,9.96,78,66
NWS,Communication Services,Entertainment,31.32,0.0,-4.4,4.4,6.0,-0.8,232.53,0.64,-4.47,17.817,50.34,78,45
AMPS,Utilities,Utilities - Renewable,3.4,3.6,0.25,0.33,4.75,0.25,232.12,0.13,16.79,1.084,23.92,78,80
NRXP,Healthcare,Biotechnology,1.3,8.87,-0.83,-4.79,0.61,1.24,231.96,-2.68,-8.71,,,78,29
COEP,Healthcare,Biotechnology,0.207,0.0,1.0,0.5,0.87,4.0,231.55,-0.47,-83333333333326.06,,,78,3
AVPT,Technology,Software - Infrastructure,13.48,-6.0,0.5,0.33,0.0,4.0,231.49,-0.05,11.93,1.733,,78,76
PRTA,Healthcare,Biotechnology,17.49,2.08,-0.06,-4.07,2.2,,231.37,-0.94,4693.53,4.047,,78,95
AXTI,Technology,Semiconductor Equipment & Materials,2.11,0.25,0.8,0.56,2.0,,231.21,-0.23,20.35,2.201,,78,82
TLPH,Healthcare,Drug Manufacturers—Specialty & Generic,0.9,0.07,-0.33,-0.5,1.67,3.69,230.73,-0.63,-4094444444444463.5,0.018,,78,2
BNED,Consumer Cyclical,Specialty Retail,9.76,-0.3,-0.44,-3.56,1.59,2.4,230.6,-11.96,-7.67,291.275,,78,36
SHIP,Industrials,Marine Shipping,9.61,-0.11,0.36,-0.1,3.18,,230.6,2.38,57.31,7.622,4.02,78,90
MAXN,Technology,Solar,9.1,7.91,0.19,0.16,8.67,-4.24,230.54,-773.0,-64.4,1650.351,,78,6
WIX,Technology,Software—Infrastructure,172.04,0.65,7.6,-1.4,0.2,,230.49,1.26,4.76,29.307,136.9,78,67
PYXS,Healthcare,Biotechnology,3.94,-3.83,4.17,0.81,0.41,8.0,230.46,-1.42,-8.71,0.327,,78,29
VC,Consumer Cyclical,Auto Parts,92.38,-0.82,0.69,-0.27,-0.67,2.62,229.91,18.24,-5.52,141.664,5.05,78,42
EPSN,Energy,Oil & Gas E&P,6.0,-0.75,0.56,1.25,1.0,-1.14,229.06,0.25,0.78,1.369,23.76,78,59
FET,Energy,Oil & Gas Equipment & Services,16.44,0.0,0.57,0.93,-2.44,0.19,229.03,-4.09,6.41,68.014,,77,70
TRV,Financial Services,Insurance—Property & Casualty,252.28,1.37,-1.1,-0.45,2.14,,229.02,19.83,2.24,198.498,12.95,77,63
TILE,Industrials,Building Products & Equipment,24.5,0.26,0.62,-0.42,1.88,,228.88,1.44,-0.02,22.423,17.38,77,57
SUZ,Basic Materials,Paper & Paper Products,10.36,2.14,-18.54,2.18,5.57,-2.33,228.81,0.56,19.8,34.131,18.16,77,81
KLIC,Technology,Semiconductor Equipment & Materials,48.73,9.32,-12.44,-1.56,2.14,,228.68,-1.04,-7.66,12.956,,77,36
EVO,Healthcare,Drug Manufacturers—Specialty & Generic,4.25,1.45,-3.63,0.44,0.0,-5.75,228.39,-0.52,-7.38,2.193,,77,37
ZH,Communication Services,Internet Content & Information,3.45,0.97,-0.64,1.61,2.07,,228.27,-0.88,1.62,42.343,,77,62
ITRM,Healthcare,Biotechnology,1.3,0.53,-0.21,-0.27,2.17,0.7,227.94,-1.96,-8.71,,,77,29
ASPN,Industrials,Building Products & Equipment,16.77,12.0,-1.0,18.0,2.0,,227.81,0.02,98.98,5.532,824.5,77,92
NAOV,Healthcare,Medical Devices,0.684,-0.09,0.41,0.29,1.6,1.91,227.41,-1.29,137.69,1.502,,77,92
MDRR,Real Estate,REIT—Diversified,12.07,-2.31,5.52,5.52,0.7,2.11,227.38,1.14,-11.5,9.133,10.57,77,20
CCU,Consumer Defensive,Beverages—Brewers,11.35,4.87,-9.36,0.25,2.11,,227.3,0.72,-6.67,13580.928,15.46,77,39
UNCY,Healthcare,Biotechnology,0.5698,8.62,-0.65,-1.85,4.62,0.59,227.09,-0.37,1056666666666653.5,,,77,96
AES,Utilities,Utilities - Diversified,13.65,1.63,-1.3,0.29,1.09,5.5,227.05,1.43,-8.43,17.668,9.51,77,34
HQY,Healthcare,Health Information Services,97.2,0.24,0.06,0.82,2.42,,226.69,1.2,10.39,12.733,82.35,77,75
DAO,Consumer Defensive,Education & Training Services,5.42,-8.73,-3.27,2.81,1.88,,226.6,-0.16,7.79,48.125,,77,71
MGNX,Healthcare,Biotechnology,4.46,2.01,-0.06,-2.0,2.21,-2.04,226.49,-1.57,624.13,2.264,,77,94
MMM,Industrials,Conglomerates,133.07,0.2,0.24,-0.02,2.5,,226.48,9.61,-8.26,58.972,13.98,77,34
TTGT,Communication Services,Internet Content & Information,29.59,8.0,-4.83,-2.0,-1.0,,226.29,-0.3,-1.37,7.924,,77,54
NCDL,,,16.98,-0.54,0.22,0.28,-0.27,0.37,225.91,,98.54,,12.11,77,91
PAAS,Basic Materials,Gold,23.41,3.67,0.33,-0.23,4.2,0.5,225.61,-0.2,9.6,7.348,,77,74
WK,Technology,Software—Application,91.49,0.03,-0.52,-1.62,2.35,,225.51,-0.92,10.03,12.82,,77,74
HOOK,Healthcare,Biotechnology,3.69,-2.38,4.67,4.67,0.43,3.45,225.47,-4.2,-79.87,4.403,,77,6
ELDN,Healthcare,Biotechnology,4.96,-2.12,0.01,0.01,1.58,1.21,225.44,0.45,-8.71,,10.73,77,29
TATT,Industrials,Aerospace & Defense,18.48,0.3,-0.1,-0.09,0.62,1.7,225.03,0.72,20.63,13.671,25.49,77,82
SNFCA,Financial Services,Mortgage Finance,10.25,-0.1,0.31,0.44,0.15,4.67,224.81,0.89,-12.2,13.85,11.4,77,19
SOTK,Technology,Scientific & Technical Instruments,4.27,0.0,-0.5,-0.33,-0.5,4.89,224.79,0.09,-15.05,1.311,48.67,77,15
GDST,Financial Services,Shell Companies,11.25,-2.55,-0.72,6.08,-1.2,,224.67,0.16,-8.71,,70.0,77,29
PLTR,Technology,Software—Infrastructure,55.88,0.0,0.2,0.25,1.0,,224.66,0.21,20.33,1.192,278.05,77,82
DBX,Technology,Software—Infrastructure,27.88,-0.18,-0.67,0.97,1.62,,224.62,1.67,-4.31,7.76,16.19,77,46
DEI,Real Estate,REIT—Office,19.22,0.2,5.8,-2.0,2.5,,224.5,-0.1,-9.24,5.774,,77,23
AUUD,Technology,Software - Application,0.5499,1.3,0.19,0.16,3.4,1.14,224.31,-7.35,-123248888888897.6,,,77,3
EAT,Consumer Cyclical,Restaurants,110.7,-0.14,-0.12,0.16,4.37,-0.24,224.14,4.08,2.89,102.116,28.16,77,64
ANEB,Healthcare,Biotechnology,1.48,0.0,0.83,-0.1,0.67,0.83,223.89,-0.35,-8.71,,,77,29
NRG,Utilities,Utilities—Independent Power Producers,96.4,0.47,0.25,0.33,1.75,3.47,223.58,9.09,16.23,132.602,10.58,77,80
DENN,Consumer Cyclical,Restaurants,7.08,0.71,-0.29,0.8,-0.17,,223.56,0.33,-4.13,8.566,21.18,77,46
CAKE,Consumer Cyclical,Restaurants,47.3,-0.75,0.57,1.59,0.7,,223.27,2.6,1.29,74.077,17.9,77,61
XLO,Healthcare,Biotechnology,1.04,1.58,-0.02,0.15,2.46,,223.22,-1.88,1.5713333333333324e+16,0.054,,77,98
THR,Industrials,Specialty Industrial Machinery,29.03,0.12,-0.44,-0.31,-0.57,-0.32,222.62,1.29,-6.74,14.914,22.05,77,39
FRSX,Consumer Cyclical,Auto Parts,0.6025,-1.99,1.44,0.59,1.0,3.25,222.14,-1.18,953333333333363.2,0.06,,77,96
B,Industrials,Specialty Industrial Machinery,46.63,21.75,-23.75,5.87,9.75,-3.68,221.72,-0.78,-0.74,31.545,,77,56
GBLI,Financial Services,Insurance—Property & Casualty,34.6,-0.14,0.19,0.24,0.07,3.88,221.7,2.52,-30.27,33.679,13.61,77,9
AXR,Real Estate,Real Estate - Development,30.56,0.95,18.75,-9.5,2.08,,221.22,1.76,52.65,11.344,17.44,77,89
VRT,Industrials,Electrical Equipment & Parts,122.17,-0.02,25.0,-31.5,0.88,,221.19,1.5,9.37,19.941,83.83,77,74
ANGI,Communication Services,Internet Content & Information,2.61,4.08,2.08,0.0,4.0,,221.17,,-17.6,2.523,,77,13
MERC,Basic Materials,Paper & Paper Products,6.79,2.88,-3.04,4.24,0.5,,221.03,-2.85,0.03,30.369,,77,58
HIHO,Industrials,Metal Fabrication,1.915,1.5,-1.25,-0.56,0.0,5.0,220.99,-0.11,26.06,1.742,,77,84
BIGC,Technology,Software - Application,6.27,0.67,-0.87,-1.0,2.0,,220.82,-0.36,5.25,4.284,,77,68
ADVM,Healthcare,Biotechnology,7.9,-0.46,0.69,0.59,1.51,2.52,220.05,-6.03,1.0666666666666658e+16,0.059,,77,98
IROH,Financial Services,Shell Companies,10.27,0.0,1.34,3.94,2.39,2.24,219.85,0.04,-8.71,,256.75,76,29
ARM,Technology,Semiconductors,150.65,-1.1,-0.05,1.75,2.1,,219.75,0.6,0.33,3.404,245.8,76,58
BCSF,Financial Services,Asset Management,16.89,0.13,-0.22,0.03,-0.02,0.0,219.66,1.99,80.51,4.558,8.56,76,91
HYLN,Consumer Cyclical,Auto Parts,2.58,0.5,0.78,0.06,2.17,,219.6,-0.52,-1551111111111037.8,0.001,,76,2
BKKT,Technology,Software - Infrastructure,10.14,-0.44,0.78,0.44,0.76,1.3,219.53,-16.16,174.54,397.696,,76,93
SABR,Technology,Software—Infrastructure,3.51,0.0,0.06,1.11,2.39,1.17,218.58,-0.78,3.63,7.854,,76,66
DUET,Financial Services,Shell Companies,11.3,-2.01,0.43,0.76,2.0,-0.7,218.01,0.08,-8.71,,141.88,76,29
WWW,Consumer Cyclical,Footwear & Accessories,21.8,0.65,2.12,5.03,1.55,,217.83,-0.88,-9.5,23.519,,76,23
CHRD,Energy,Oil & Gas E&P,132.86,-0.2,-0.1,-0.02,-0.38,-0.19,216.93,19.31,31.09,92.615,6.84,76,86
FSLR,Technology,Solar,196.7,-0.12,0.48,-0.07,0.16,1.04,216.75,11.44,1.04,36.002,16.95,76,60
MNTK,Utilities,Utilities—Diversified,5.74,-2.0,-4.0,-0.8,-2.0,4.0,216.47,0.14,-16.33,1.301,38.5,76,14
CZFS,Financial Services,Banks—Regional,66.44,-0.33,-0.07,-0.01,2.1,,216.14,5.81,8.49,20.688,11.88,76,72
CRM,Technology,Software—Application,310.78,-0.07,0.06,0.18,0.14,,215.82,5.73,2.9,37.632,56.19,76,64
SHOO,Consumer Cyclical,Footwear & Accessories,45.6,-0.22,0.22,-0.76,0.06,,215.73,2.31,9.88,29.736,19.32,76,74
ACIU,Healthcare,Biotechnology,3.27,4.83,-0.28,0.0,4.0,-0.15,215.6,-0.46,1.571266666666667e+17,0.167,,76,99
AEI,Real Estate,Real Estate - Development,1.44,4.62,0.68,0.41,3.85,-0.59,215.53,-6.3,-1721.59,0.998,,76,3
CMBT,Energy,Oil & Gas Midstream,13.16,0.0,0.19,0.24,0.94,1.83,214.99,5.96,-38.62,5.199,2.16,76,8
CEG,Utilities,Utilities—Renewable,241.59,0.48,-0.08,26.36,0.69,,214.55,9.07,0.29,75.832,26.39,76,58
CWCO,Utilities,Utilities—Regulated Water,25.2,1.44,-0.17,-0.15,1.13,0.71,214.45,1.9,-19.11,11.101,13.28,76,12
SCS,Consumer Cyclical,"Furnishings, Fixtures & Appliances",13.08,4.89,-1.0,-0.44,1.3,,214.13,1.06,-6.28,27.462,12.4,76,40
LAUR,Consumer Defensive,Education & Training Services,18.74,-0.48,12.86,-4.71,1.43,,214.0,1.61,-1.08,10.02,11.67,76,55
BLNK,Industrials,Engineering & Construction,2.01,-0.18,0.82,4.61,2.35,,213.91,-1.99,55.97,1.488,,76,89
OPHC,Financial Services,Banks—Regional,4.98,0.16,0.27,0.36,1.0,0.94,213.33,1.31,53.56,3.8,4.18,76,89
HWC,Financial Services,Banks—Regional,58.5,0.02,0.05,1.16,0.19,,212.66,4.47,-5.81,15.352,13.12,76,42
MET,Financial Services,Insurance—Life,81.02,0.42,0.16,0.44,2.25,,212.2,4.93,2.3,99.393,16.43,76,63
MSGM,Communication Services,Electronic Gaming & Multimedia,1.25,2.45,0.57,0.36,4.49,2.88,212.18,0.88,-16.78,3.076,1.43,76,14
BHIL,Basic Materials,Agricultural Inputs,6.87,0.08,0.82,-1.22,1.96,,212.04,-20.75,64.64,83.989,,76,90
CDLX,Communication Services,Advertising Agencies,4.07,5.22,0.06,0.06,6.44,-2.37,211.95,-4.32,-9.0,7.194,,76,24
IESC,Industrials,Engineering & Construction,270.86,0.0,0.23,0.39,1.83,1.49,211.89,8.51,21.13,136.443,33.55,76,82
DLPN,Communication Services,Advertising Agencies,1.16,-3.0,12.5,1.22,1.87,,211.87,-1.88,8.23,5.61,,76,72
GRPN,Communication Services,Internet Content & Information,10.895,0.32,1.48,0.6,0.64,1.88,211.81,-1.0,-24.93,14.571,,76,10
UPBD,Technology,Software—Application,32.8,-0.11,0.22,0.73,6.0,2.34,211.65,1.46,2.78,78.182,22.58,76,64
DCO,Industrials,Aerospace & Defense,67.72,0.33,0.11,0.34,2.14,,211.65,2.0,-4.82,52.865,34.04,76,44
TSN,Consumer Defensive,Farm Products,58.71,0.31,0.35,2.4,3.15,2.5,211.49,-0.06,-5.25,150.296,,76,43
CVE,Energy,Oil & Gas Integrated,16.34,-0.2,-0.17,0.59,-1.23,,210.99,1.43,19.58,29.87,11.27,76,81
SB,Industrials,Marine Shipping,4.39,0.14,-0.1,0.92,1.0,,210.93,0.78,4.75,2.79,5.56,76,67
CX,Basic Materials,Building Materials,6.08,0.67,-0.06,2.76,2.0,,210.17,0.2,-9.47,11.91,29.45,76,23
FVRR,Communication Services,Internet Content & Information,29.55,-1.25,3.5,-5.0,-1.0,,210.06,0.26,5.01,10.012,114.12,76,68
ARQ,Industrials,Pollution & Treatment Controls,6.72,0.5,-0.12,-0.14,2.5,2.56,209.79,0.03,12.77,3.251,230.67,76,77
MMS,Industrials,Specialty Business Services,89.84,0.12,0.25,0.08,1.94,,209.61,4.86,2.55,85.78,18.84,76,63
BTU,Energy,Thermal Coal,29.06,4.03,-3.74,0.66,0.26,,209.3,3.74,-16.05,34.133,7.67,76,15
MORN,Financial Services,Financial Data & Stock Exchanges,343.27,0.73,0.07,-0.15,2.03,,209.18,7.7,2.85,51.995,45.27,76,64
CRS,Industrials,Metal Fabrication,174.8,0.87,6.54,-6.17,0.9,0.16,208.91,4.48,5.95,56.593,39.54,76,69
IBEX,Technology,Information Technology Services,19.61,0.0,0.74,-0.21,1.36,-0.05,208.75,1.83,-6.96,29.603,10.68,76,38
TRMD,Energy,Oil & Gas Midstream,24.79,-0.12,0.23,0.3,-0.07,0.25,208.68,7.81,13.63,18.104,3.07,76,78
BURL,Consumer Cyclical,Apparel Retail,262.29,-0.06,0.24,0.32,1.42,1.46,208.57,6.61,7.6,159.623,39.83,76,71
TTMI,Technology,Electronic Components,25.24,-0.86,1.6,2.3,3.57,2.71,208.35,0.66,-2.93,23.176,38.3,76,50
FCNCA,Financial Services,Banks—Regional,2172.87,-0.04,0.43,-0.48,0.04,,208.33,174.55,15.06,646.115,12.41,76,79
MOVE,Healthcare,Medical Devices,4.47,0.67,0.1,0.64,1.83,,208.15,-6.16,-8.71,0.197,,75,29
MNY,Communication Services,Internet Content & Information,1.24,0.0,8.33,-13.47,5.14,,207.94,-3.12,12.15,3.135,,75,77
GRCE,Healthcare,Biotechnology,3.09,0.18,0.15,0.32,1.25,,207.93,-1.37,-217777777777786.47,,,75,3
THCH,Consumer Cyclical,Restaurants,0.7349,2.1,0.06,0.06,4.17,0.39,206.79,-0.62,16.43,9.417,,75,80
PRAX,Healthcare,Biotechnology,75.35,-0.58,0.63,-0.02,-0.01,3.24,206.73,-9.48,2718888888888844.0,0.106,,75,97
CHX,Energy,Oil & Gas Equipment & Services,30.86,0.36,-1.11,0.47,-0.05,,206.62,1.62,-2.1,19.169,19.01,75,52
SANA,Healthcare,Biotechnology,3.1,1.33,-0.09,-91.09,1.81,,205.89,-1.1,-8.71,,,75,29
NI,Utilities,Utilities—Regulated Gas,35.0,0.0,-3.05,0.6,0.0,0.9,205.81,1.69,-3.63,11.933,21.28,75,48
PANW,Technology,Software—Infrastructure,387.0,0.28,-5.36,7.68,0.49,,205.7,7.36,7.24,25.149,53.18,75,71
