Ticker,Sector,Industry,Price,EPS QoQ (%),QoQ 2Q Algo (%),QoQ 3Q Algo (%),EPS YoY (%),YoY 2Q Algo (%),EPS RS,TTM EPS,Rev RS,TTM RPS,TTM PE,Rating (EPS RS),Rating (Rev RS)
BSBK,Financial Services,Banks - Regional,8.3,2.17,-1.33,0.0,3.0,,-270.44,-0.02,20.57,1.161,,73,83
COHR,Technology,Scientific & Technical Instruments,113.82,-5.18,12.5,3.12,1.64,2.21,-270.96,-0.22,16.05,36.326,,73,80
AEM,Basic Materials,Gold,135.78,0.31,0.59,-0.11,1.24,,-272.43,5.89,27.76,19.255,23.02,73,86
BHRB,Financial Services,Banks - Regional,56.44,0.37,-0.4,2.3,1.57,,-272.97,7.82,153.46,23.839,7.31,73,93
CLSK,Financial Services,Capital Markets,10.72,-2.69,9.3,9.3,-2.2,4.93,-273.63,0.86,79.38,2.303,11.71,73,91
DNA,Healthcare,Biotechnology,13.46,0.19,-0.85,3.07,0.97,,-274.38,-5.76,7.08,4.29,,73,70
ECBK,Financial Services,Banks - Regional,15.73,-0.12,0.29,0.4,1.29,,-275.85,0.64,5.23,3.387,24.61,73,66
BOW,Financial Services,Insurance - Property & Casualty,31.23,0.09,-0.19,0.13,0.9,,-276.1,1.51,34.23,15.05,20.53,73,87
CAVA,Consumer Cyclical,Restaurants,88.9,-2.14,3.31,-0.06,0.83,,-276.33,1.2,21.24,9.038,70.88,73,83
AIV,Real Estate,REIT - Residential,8.34,-0.25,1.0,1.69,-0.43,,-276.73,-0.78,-0.47,1.532,,73,50
ABNB,Consumer Cyclical,Travel Services,120.03,3.16,-1.96,-1.93,0.2,,-277.12,4.11,10.49,18.587,29.45,73,74
CVGW,Consumer Defensive,Food Distribution,26.96,0.52,26.0,3.0,0.12,,-277.22,0.79,-9.68,38.969,34.85,73,21
AMRC,Industrials,Engineering & Construction,20.01,3.4,-8.1,1.09,1.4,,-277.45,1.17,5.64,35.393,17.19,73,67
DNB,Financial Services,Financial Data & Stock Exchanges,9.1,-3.0,1.0,5.0,0.25,,-277.66,-0.06,-2.87,5.539,,73,42
ERAS,Healthcare,Biotechnology,1.46,0.0,0.0,1.64,1.09,,-277.67,-0.57,-5.75,,,73,31
CGTX,Healthcare,Biotechnology,0.677,0.39,0.28,-0.39,0.93,,-277.68,-0.73,-5.75,,,72,31
ACHR,Industrials,Aerospace & Defense,9.8,0.35,0.26,0.1,1.12,,-278.51,-1.23,-5.75,,,72,31
ATPC,Consumer Defensive,Packaged Foods,1.36,0.43,0.3,0.54,1.57,,-279.47,-0.52,-7.62,0.242,,72,24
GAME,Communication Services,Electronic Gaming & Multimedia,0.9669,0.14,0.12,1.11,1.14,,-279.91,-1.53,21.5,3.042,,72,83
ALTS,Technology,Software - Application,8.18,-0.5,-1.0,-2.17,0.89,,-280.17,-0.4,6215555555555548.0,1.341,,72,97
BFAM,Consumer Cyclical,Personal Services,120.22,0.32,-0.9,0.4,1.28,,-281.04,3.05,3.93,48.419,39.08,72,63
BALL,Consumer Cyclical,Packaging & Containers,54.04,0.22,6.73,-6.91,0.51,,-281.83,2.02,0.96,42.86,26.76,72,55
ALNT,Technology,Electronic Components,42.285,0.62,0.24,0.31,3.86,-1.0,-283.54,0.85,-0.63,31.285,49.41,72,49
AMC,Communication Services,Entertainment,2.81,-0.44,-4.45,0.67,0.32,,-283.73,-0.91,-4.4,12.135,,72,38
DIS,Communication Services,Entertainment,112.88,0.61,0.28,4.64,1.03,,-283.93,6.37,-0.67,52.294,17.65,72,49
BTSG,Healthcare,Health Information Services,20.46,-0.07,0.87,3.0,0.4,,-284.19,0.25,20.0,62.843,83.12,72,82
EZPW,Financial Services,Credit Services,15.28,-0.02,-0.24,0.27,0.36,0.18,-284.44,1.29,6.88,22.04,11.84,72,69
BBAR,Financial Services,Banks - Regional,16.75,0.28,-0.63,-0.11,0.45,,-284.65,1.41,-48.84,13634.976,11.72,72,9
ATI,Industrials,Metal Fabrication,73.74,0.0,-0.43,0.52,0.03,0.31,-284.84,2.89,2.58,32.648,25.27,72,60
CMCM,Communication Services,Internet Content & Information,4.93,9.37,-6.55,1.6,1.34,,-285.08,-2.68,18.45,29.023,,72,82
CYRX,Industrials,Integrated Freight & Logistics,8.2,0.5,-20.0,80.0,0.54,,-285.6,-0.94,1.25,4.776,,72,56
BCG,Financial Services,Asset Management,2.09,13.0,13.0,-0.75,3.33,,-286.16,-0.12,7.3,10.412,,72,70
CHA,Consumer Cyclical,Restaurants,21.78,0.03,0.03,0.03,0.14,,-286.51,1.15,130.16,133.985,18.89,72,93
CRGY,Energy,Oil & Gas Integrated,9.2,62.0,69.0,-9.0,0.79,,-286.99,-0.34,30.52,18.222,,72,86
AGO,Financial Services,Insurance - Specialty,84.44,8.79,-8.06,1.26,0.8,,-287.0,9.1,25.86,17.609,9.0,71,85
ATGE,Consumer Defensive,Education & Training Services,119.23,-0.24,0.66,0.12,0.73,1.03,-287.8,5.91,10.65,48.221,20.62,71,74
BODI,Communication Services,Internet Content & Information,4.35,-0.01,5.0,-1.88,0.87,,-287.82,-8.49,-63.23,47.199,,71,7
CDLX,Communication Services,Advertising Agencies,1.3,0.19,8.35,-31.22,1.15,,-287.93,-3.61,-11.43,5.176,,71,19
EVGN,Healthcare,Biotechnology,1.2202,-7.33,22.83,7.09,1.0,,-288.33,-2.51,-12.52,1.104,,71,18
AEP,Utilities,Utilities - Regulated Electric,112.8,0.53,-0.1,-0.09,2.58,-0.27,-288.81,6.82,3.42,38.763,16.5,71,62
CWCO,Utilities,Utilities - Regulated Water,28.9,0.03,0.04,-2.57,-0.37,,-289.29,1.0,-6.71,8.073,29.29,71,26
AVGO,Technology,Semiconductors,303.76,-0.11,0.27,3.3,1.28,,-289.44,2.74,15.78,12.176,111.3,71,80
GITS,Communication Services,Internet Content & Information,2.39,0.0,0.0,0.0,1.0,,-289.72,-1.94,-475763333333340.4,,,71,3
ALRS,Financial Services,Banks - Regional,20.49,0.52,3.0,-1.0,1.55,,-289.92,1.5,23.64,10.572,13.83,71,84
ARHS,Consumer Cyclical,Specialty Retail,11.99,7.33,-4.0,1.14,0.56,,-290.25,0.5,11.12,9.516,22.44,71,75
FUTU,Financial Services,Capital Markets,156.59,0.14,0.41,0.09,1.05,,-290.37,5.95,55.69,100.6,27.05,71,90
BEEP,Industrials,Infrastructure Operations,3.7,-2.33,1.0,0.0,-0.11,,-290.42,-0.25,-2.91,1.038,,71,42
CCCS,Technology,Software - Application,9.71,2.5,-4.0,1.19,-0.5,,-290.49,0.0,6.2,1.589,,71,68
BOSC,Technology,Communication Equipment,4.91,1.87,-0.25,0.11,0.77,,-291.39,0.48,18.47,7.54,9.81,71,82
COMP,Real Estate,Real Estate Services,8.21,2.29,-0.12,-22.81,0.75,,-291.42,-0.1,6.69,11.824,,71,69
CTRA,Energy,Oil & Gas E&P,23.77,-0.01,0.7,0.18,1.23,,-291.59,2.09,26.83,8.326,11.49,71,85
CMMB,Healthcare,Biotechnology,0.97,0.14,0.25,0.3,1.0,,-291.8,-0.64,-5.75,,,71,31
DRH,Real Estate,REIT - Hotel & Motel,7.69,2.4,-2.57,0.1,0.67,,-292.49,0.28,3.58,5.397,27.07,71,62
DUOT,Technology,Software - Application,6.465,0.0,0.0,1.39,1.11,,-292.57,-1.19,233.51,1.275,,70,94
APH,Technology,Electronic Components,108.55,0.48,-0.02,0.24,1.05,,-292.57,2.51,36.02,15.559,43.82,70,88
DSGR,Industrials,Industrial Distribution,30.68,0.0,8.86,-2.17,0.75,2.57,-292.6,0.08,22.96,41.343,383.75,70,84
APYX,Healthcare,Medical Devices,1.96,0.2,0.17,0.36,1.2,,-292.94,-0.54,-11.53,1.276,,70,18
FTAI,Industrials,Rental & Leasing Services,138.07,0.8,0.07,0.08,2.43,1.84,-293.15,4.08,55.17,20.903,33.35,70,90
DSX,Industrials,Marine Shipping,1.54,2.0,-6.0,2.5,2.33,,-293.36,0.12,-6.25,1.956,13.0,70,27
BBU,Industrials,Conglomerates,25.09,-2.08,6.31,-2.45,2.31,,-294.32,-0.17,-60.56,143.058,,70,7
ESEA,Industrials,Marine Shipping,51.265,0.51,-0.13,-0.48,0.84,,-294.39,18.62,19.71,32.032,2.68,70,82
CLDT,Real Estate,REIT - Hotel & Motel,6.83,8.0,7.0,-2.6,-0.43,,-294.52,0.03,-5.1,6.337,227.33,70,36
CRAI,Industrials,Consulting Services,187.15,0.0,0.2,0.32,1.76,0.35,-294.68,8.26,2.49,105.648,22.57,70,59
AIRS,Healthcare,Medical Care Facilities,6.2,4.0,0.8,0.11,5.0,,-295.12,-0.25,-12.56,2.823,,70,18
FSLR,Technology,Solar,185.6,0.0,-0.87,0.26,-0.66,-0.13,-296.25,11.71,4.61,40.554,15.77,70,65
APLE,Real Estate,REIT - Hotel & Motel,11.76,1.08,0.08,-0.92,-0.15,,-296.63,0.76,-1.37,5.945,15.42,70,47
GBX,Industrials,Railroads,44.56,0.16,-0.07,0.24,0.76,0.54,-296.84,7.09,6.25,113.131,6.34,70,68
AROC,Energy,Oil & Gas Equipment & Services,22.84,-0.11,0.18,0.55,0.64,,-296.97,1.33,26.69,7.837,17.46,70,85
BA,Industrials,Aerospace & Defense,227.33,-4.75,33.12,0.83,1.53,,-297.41,-16.54,18.25,105.059,,70,81
BOXL,Technology,Consumer Electronics,1.99,0.1,0.09,-0.89,1.7,,-297.65,-12.71,-53.34,57.574,,70,8
GLDD,Industrials,Engineering & Construction,11.28,-2.33,0.72,1.23,0.36,,-297.75,1.06,4.35,12.37,10.92,70,65
FIX,Industrials,Engineering & Construction,694.43,0.37,0.16,0.0,0.74,,-299.15,19.44,18.22,216.317,35.58,70,81
ATAT,Consumer Cyclical,Lodging,34.94,-0.38,-0.16,0.27,-0.07,,-299.2,1.26,33.56,55.638,28.07,69,87
AM,Energy,Oil & Gas Midstream,18.46,0.04,0.09,0.1,0.44,,-299.26,0.95,4.78,2.551,19.41,69,66
CARM,Healthcare,Biotechnology,0.275,0.2,0.17,-0.15,1.09,,-299.39,-1.22,1.0926666666666676e+16,0.479,,69,98
CINT,Technology,Software - Infrastructure,5.41,-0.24,0.93,-0.65,1.0,,-300.17,0.24,5.0,3.297,22.42,69,66
AGEN,Healthcare,Biotechnology,4.76,-0.74,-2.84,-0.22,1.95,,-300.28,29.61,-149.82,4.424,0.16,69,6
BSM,Energy,Oil & Gas E&P,12.25,12.25,-3.75,-1.16,0.83,,-300.74,1.16,-12.76,1.96,10.52,69,17
BCAB,Healthcare,Biotechnology,0.3799,-0.01,-0.16,1.0,0.85,,-301.24,-1.22,1.194444444444444e+16,0.215,,69,98
BDSX,Healthcare,Diagnostics & Research,0.447,-0.33,0.17,0.14,0.75,,-301.33,-0.27,11.83,0.524,,69,76
ACRS,Healthcare,Biotechnology,1.57,7.42,-8.18,0.36,1.0,,-301.74,-1.59,-17.48,0.163,,69,14
AQST,Healthcare,Drug Manufacturers - Specialty & Generic,3.93,-0.26,-0.46,-3.33,-0.41,,-302.93,-0.58,-29.76,0.588,,69,10
AIRG,Technology,Communication Equipment,4.33,0.08,0.31,-0.06,0.92,,-302.95,-0.59,-14.42,4.924,,69,16
CASS,Industrials,Specialty Business Services,41.28,0.0,0.97,0.55,1.03,,-303.71,1.58,-2.57,16.404,26.1,69,44
CPBI,Financial Services,Banks - Regional,15.25,0.0,0.0,0.04,-0.1,-0.24,-303.74,0.96,6.172333333333334e+16,4.954,15.89,69,98
DOLE,Consumer Defensive,Farm Products,14.59,2.0,-3.73,-4.67,-0.8,,-303.81,1.23,-0.4,88.972,11.89,69,50
GAMB,Consumer Cyclical,Gambling,9.92,0.39,-0.04,0.26,0.6,,-303.92,0.96,35.16,3.887,10.36,69,88
FSUN,Financial Services,Banks - Regional,34.35,0.02,0.02,-0.11,0.85,,-304.22,3.14,-0.06,13.739,11.14,69,51
DRIO,Healthcare,Health Information Services,0.525,0.39,0.28,-2.12,0.43,,-304.52,-0.55,9.29,0.536,,69,73
CGC,Healthcare,Drug Manufacturers - Specialty & Generic,1.05,0.0,0.33,0.08,0.9,1.36,-304.62,-3.06,-16.99,2.501,,69,14
ATER,Consumer Cyclical,"Furnishings, Fixtures & Appliances",1.17,-1.89,0.39,1.08,0.46,,-305.07,-1.44,-39.17,13.019,,69,10
BKYI,Industrials,Security & Protection Services,0.7599,2.31,-0.36,1.56,1.0,,-305.65,-1.93,-25.59,2.244,,68,11
ACAD,Healthcare,Biotechnology,24.4,0.45,-6.82,3.3,-0.25,,-305.7,1.33,9.27,6.109,18.5,68,73
CVAC,Healthcare,Biotechnology,5.46,-3.78,-1.36,5.72,0.35,,-306.02,0.93,-771.97,2.332,5.85,68,4
CBNA,Financial Services,Banks - Regional,26.8,0.44,-0.98,0.31,0.39,,-306.19,4.21,32.19,9.425,6.38,68,87
ANY,Financial Services,Capital Markets,0.503,6.33,-1.06,-16.5,-0.83,-0.19,-306.2,-0.61,-9.72,0.438,,68,20
BLDP,Industrials,Specialty Industrial Machinery,1.85,4.36,0.81,-5.18,1.0,,-306.28,-1.01,-6.92,0.236,,68,25
AMLX,Healthcare,Biotechnology,7.84,-0.1,0.31,0.95,1.33,,-307.31,-2.49,3.693555555555568e+16,-0.003,,68,98
FHTX,Healthcare,Biotechnology,4.98,0.07,0.02,0.02,0.61,0.97,-307.74,-1.14,154.53,0.385,,68,93
ADPT,Healthcare,Biotechnology,12.54,0.18,0.15,-0.05,0.82,,-308.14,-0.81,20.28,1.376,,68,83
CINF,Financial Services,Insurance - Property & Casualty,151.47,8.68,-5.54,-1.03,1.2,,-308.3,11.53,14.82,74.677,13.02,68,79
FSM,Basic Materials,Gold,6.22,-0.58,0.09,0.09,-0.08,1.11,-308.35,0.55,32.9,3.84,11.98,68,87
ARMK,Industrials,Specialty Business Services,39.12,0.17,-0.74,-0.15,0.23,,-308.53,1.36,2.38,67.691,29.13,68,59
EPR,Real Estate,REIT - Specialty,54.14,0.15,5.16,-3.84,0.75,,-308.73,2.03,-0.05,9.249,26.53,68,52
DXPE,Industrials,Industrial Distribution,104.28,0.15,-0.04,0.01,0.43,,-309.15,5.23,8.16,122.158,21.03,68,72
FOLD,Healthcare,Biotechnology,6.79,0.0,-0.56,-1.25,-0.4,1.29,-309.34,-0.12,15.81,1.862,,68,80
CLMB,Technology,Electronics & Computer Distribution,113.5,0.6,-0.88,0.28,0.73,,-309.52,4.82,49.09,128.685,23.85,68,90
BRTX,Healthcare,Biotechnology,1.43,-0.66,-1.96,2.85,-0.94,,-309.68,-1.47,7.27,0.048,,68,70
EPSN,Energy,Oil & Gas E&P,6.22,0.8,4.0,-1.0,1.57,,-309.75,0.2,55.82,1.81,30.9,68,90
FCNCA,Financial Services,Banks - Regional,1820.85,-0.43,0.13,-0.09,-0.43,,-309.92,169.28,18.31,652.074,10.8,68,81
BMEA,Healthcare,Biotechnology,1.63,0.57,0.01,0.12,1.02,,-309.94,-3.0,-5.75,,,67,31
DHIL,Financial Services,Asset Management,140.93,0.52,0.38,-0.96,0.96,,-310.1,17.57,-8.08,55.449,8.11,67,23
ADI,Technology,Semiconductors,223.12,0.46,-0.22,0.22,0.89,,-311.0,3.67,13.11,19.785,61.02,67,77
AMGN,Healthcare,Drug Manufacturers - General,284.7,-0.21,1.75,-3.5,0.91,,-311.31,12.22,3.59,64.962,23.59,67,62
ASMB,Healthcare,Biotechnology,21.22,-0.14,0.15,0.13,0.49,0.42,-311.71,-5.56,1010000000000036.1,4.74,,67,96
GATX,Industrials,Rental & Leasing Services,151.24,-0.04,0.02,-0.16,0.7,,-311.98,8.74,3.61,46.611,17.31,67,63
ATLN,Industrials,Staffing & Employment Services,1.51,-0.11,-0.12,11.25,-0.05,,-312.73,-3.69,3788599.5,10.127,,67,95
BAH,Industrials,Consulting Services,110.79,0.2,0.24,-1.07,0.71,0.53,-313.51,8.14,-1.92,94.602,13.56,67,45
BKR,Energy,Oil & Gas Equipment & Services,42.94,0.73,-1.9,0.55,0.22,,-313.96,3.06,-4.31,27.874,14.15,67,38
BSAC,Financial Services,Banks - Regional,23.68,0.0,0.0,0.14,0.27,1.3,-314.49,2.31,7.71,2475.6,10.41,67,71
BMRA,Healthcare,Medical Devices,3.1,0.0,0.33,0.19,0.83,0.5,-314.87,-2.16,-9.06,2.5,,67,21
ARDT,Healthcare,Medical Care Facilities,11.47,0.73,0.22,0.29,0.71,0.56,-315.01,1.9,4.63,44.437,6.26,67,65
BUD,Consumer Defensive,Beverages - Brewers,61.35,0.0,0.77,-0.69,0.48,1.0,-315.18,3.5,-6.12,4.898611,17.71,67,27
COCO,Consumer Defensive,Beverages - Non-Alcoholic,32.89,0.21,4.5,-4.67,0.18,,-315.34,1.07,9.27,9.848,30.32,67,73
CURV,Consumer Cyclical,Apparel Retail,2.14,1.4,3.5,-9.0,-1.0,2.6,-315.47,0.09,-11.65,10.407,23.44,67,18
CNET,Communication Services,Advertising Agencies,1.3,1.8,0.64,-7.83,0.91,,-315.67,-1.65,-99.57,6.411,,67,6
CHCI,Real Estate,Real Estate Services,13.095,-5.5,3.33,1.4,0.78,,-315.95,1.47,12.89,5.38,9.31,67,77
CISO,Technology,Software - Infrastructure,0.9408,-0.09,-0.09,1.16,0.45,,-316.04,-1.58,3.98,2.388,,67,64
ASML,Technology,Semiconductor Equipment & Materials,713.12,0.0,-0.14,0.3,0.5,0.93,-316.15,28.03,14.88,1.477836,25.77,67,79
DXC,Technology,Information Technology Services,13.25,-15.22,3.71,0.35,-0.56,,-316.51,2.05,-10.1,70.669,6.41,66,20
ARBE,Technology,Software - Infrastructure,1.28,0.15,0.07,-0.07,0.23,,-316.68,-0.53,-186.78,0.006,,66,5
CRUS,Technology,Semiconductors,100.64,-0.44,-0.3,0.14,0.48,1.02,-316.82,6.38,0.89,36.604,16.27,66,55
CGAU,Basic Materials,Gold,7.54,1.2,0.03,0.04,0.83,-1.07,-317.35,0.34,-0.51,5.779,20.68,66,49
AREC,Basic Materials,Coking Coal,1.3,0.23,0.18,-0.33,0.09,,-317.35,-0.51,-484.59,0.004,,66,4
AMWD,Consumer Cyclical,"Furnishings, Fixtures & Appliances",60.36,0.59,-0.64,-0.06,0.02,,-317.4,6.5,-15.52,112.547,9.31,66,15
EXC,Utilities,Utilities - Regulated Electric,45.54,0.0,0.4,-0.09,1.0,0.37,-317.68,2.63,-2.02,23.601,17.23,66,45
BLIN,Technology,Software - Infrastructure,1.48,-0.67,-0.33,-0.5,-0.67,0.0,-317.83,-0.23,-2.56,1.481,,66,44
DPRO,Industrials,Aerospace & Defense,5.06,-0.83,-4.75,40.67,0.35,,-318.18,-3.04,4.28,1.71,,66,65
FRPH,Real Estate,Real Estate Services,24.75,0.0,0.29,-0.57,1.57,,-318.36,0.28,-1.12,1.689,92.8,66,48
FDP,Consumer Defensive,Farm Products,36.06,0.83,0.51,-1.05,0.06,,-318.53,3.12,-3.17,89.965,11.7,66,41
CBNK,Financial Services,Banks - Regional,31.2,0.87,-0.38,0.05,0.79,,-318.68,2.66,24.01,12.868,11.85,66,84
ALC,Healthcare,Medical Instruments & Supplies,85.45,0.25,0.08,0.18,0.42,,-319.12,2.25,-3.51,20.062,38.11,66,40
BLRX,Healthcare,Biotechnology,3.63,145612400.0,1.0,-13.01,0.0,,-319.19,-6.0,5333333333331658.0,9.0,,66,97
BDC,Technology,Communication Equipment,116.06,0.0,-0.12,0.1,0.07,0.42,-319.28,5.5,2.54,65.132,21.62,66,60
BIDU,Communication Services,Internet Content & Information,87.47,0.52,-0.52,0.45,0.46,,-319.45,10.12,-10.61,386.247,8.63,66,19
CARE,Financial Services,Banks - Regional,17.09,-0.05,0.08,0.5,0.76,,-319.56,1.36,1.22,6.705,12.8,66,56
FATN,Technology,Software - Infrastructure,5.8775,0.0,0.0,0.0,0.0,,-319.58,0.15,0.97,1.248,39.73,66,55
DC,Basic Materials,Gold,4.01,0.87,0.47,-0.1,1.5,,-319.59,-0.31,-5.75,,,66,31
FLR,Industrials,Engineering & Construction,44.13,0.0,-1.58,-2.72,-2.43,-5.06,-320.24,24.17,-8.26,95.959,1.73,65,22
GLBE,Consumer Cyclical,Internet Retail,35.17,-12.0,14.0,0.0,0.73,,-320.47,-0.37,29.71,4.74,,65,86
CG,Financial Services,Asset Management,61.57,-0.64,-1.83,3.07,1.0,,-320.57,3.42,-5.03,15.403,18.2,65,37
BPOP,Financial Services,Banks - Regional,113.63,0.02,0.16,-0.14,0.79,,-320.59,10.3,-0.41,40.01,11.16,65,50
CTS,Technology,Electronic Components,38.57,0.38,0.0,-0.38,0.29,,-320.59,2.11,-3.0,17.346,18.57,65,42
EKSO,Healthcare,Medical Instruments & Supplies,3.14,0.45,0.17,-0.4,0.6,,-320.7,-6.49,-93.8,8.523,,65,7
EEFT,Technology,Software - Infrastructure,91.25,1.54,-0.16,-2.3,0.23,,-320.81,7.25,3.55,94.905,12.64,65,62
BRFS,Consumer Defensive,Packaged Foods,3.57,0.3,-0.15,0.04,1.31,,-321.8,0.43,7.71,38.773,8.3,65,71
CPT,Real Estate,REIT - Residential,106.97,1.06,-0.03,10.25,0.85,,-322.52,1.44,-0.48,14.471,73.28,65,49
DOCS,Healthcare,Health Information Services,58.55,0.0,0.67,0.09,0.82,0.54,-322.89,1.11,12.11,3.146,59.98,65,76
ENLV,Healthcare,Biotechnology,1.35,0.0,0.0,0.33,0.83,,-322.93,-0.66,-5.75,,,65,31
FTNT,Technology,Software - Infrastructure,75.3,-0.23,-0.03,0.42,0.44,,-323.13,2.51,10.6,8.271,29.64,65,74
CMI,Industrials,Specialty Industrial Machinery,384.61,0.08,0.97,-0.94,0.22,,-323.82,21.33,-2.68,245.326,18.14,65,43
ECX,Consumer Cyclical,Auto Parts,1.57,-4.18,7.82,-0.15,0.49,,-323.9,-0.35,24.12,17.297,,65,84
GFS,Technology,Semiconductors,32.28,0.08,4.47,-5.12,0.46,,-324.48,-0.21,-3.03,12.373,,65,41
DSP,Technology,Software - Application,12.93,-2.57,0.22,25.97,-0.17,,-324.54,0.13,19.02,18.753,95.92,65,82
CVM,Healthcare,Biotechnology,8.23,0.37,0.14,0.12,0.75,0.27,-325.94,-12.3,-5.75,,,65,31
AXSM,Healthcare,Biotechnology,104.32,0.26,0.26,-0.15,0.72,,-325.99,-5.06,5.5596666666666776e+16,10.154,,65,98
ATXS,Healthcare,Biotechnology,6.67,-0.16,-0.19,0.02,-0.53,,-326.53,-1.88,-5.75,,,65,31
CBRE,Real Estate,Real Estate Services,154.36,0.33,-1.96,1.19,0.71,,-326.74,3.56,8.04,126.056,43.65,64,71
CUE,Healthcare,Biotechnology,0.81,-0.31,0.31,0.18,0.47,,-326.78,-0.64,-287.64,0.128,,64,5
FUNC,Financial Services,Banks - Regional,32.02,-0.06,0.07,0.19,0.61,,-326.84,3.48,3.31,12.579,9.41,64,61
BNAI,Technology,Software - Infrastructure,0.3199,0.39,0.28,-0.78,2.0,,-327.26,-0.84,-224.4,0.002,,64,5
EBMT,Financial Services,Banks - Regional,15.74,-0.07,0.26,0.59,0.71,,-327.37,1.61,-0.82,10.823,9.88,64,49
EDU,Consumer Defensive,Education & Training Services,45.88,1.5,-6.5,6.5,0.0,,-327.44,2.3,-6.83,30.254,19.82,64,25
CVCO,Consumer Cyclical,Residential Construction,451.49,-0.04,-0.04,0.31,0.56,0.65,-327.57,23.03,8.04,259.426,19.72,64,71
CFFI,Financial Services,Banks - Regional,63.94,-0.13,0.13,0.1,0.64,,-327.84,7.54,-2.41,37.684,8.49,64,44
CHPT,Consumer Cyclical,Specialty Retail,10.5,0.25,0.2,-0.12,0.42,0.53,-327.89,-11.8,-3.59,18.429,,64,40
ANET,Technology,Computer Hardware,139.28,0.09,0.02,0.08,0.34,,-328.2,2.55,25.85,6.317,54.58,64,85
GMAB,Healthcare,Biotechnology,22.69,0.78,0.01,0.01,0.73,0.03,-328.31,1.93,18.44,5.7793,11.1,64,82
BIRK,Consumer Cyclical,Footwear & Accessories,48.51,4.09,-1.55,-0.43,0.47,,-328.36,1.58,14.91,10.417,30.51,64,79
DXCM,Healthcare,Medical Devices,76.4,0.7,-0.44,0.15,0.28,,-328.45,1.42,10.46,10.971,55.54,64,74
ESRT,Real Estate,REIT - Diversified,7.38,-0.5,-0.17,-0.14,-1.5,1.0,-328.5,0.23,-2.83,4.581,31.22,64,42
ASAN,Technology,Software - Application,14.13,0.24,0.19,0.24,0.65,0.33,-328.59,-1.0,8.28,3.192,,64,72
BLZE,Technology,Software - Infrastructure,6.68,0.76,-0.03,-0.16,0.59,,-328.74,-0.89,12.48,2.726,,64,77
EXLS,Technology,Information Technology Services,42.06,0.0,0.32,-0.06,0.46,,-329.2,1.45,10.08,12.146,29.1,64,74
ELF,Consumer Defensive,Household & Personal Products,99.92,0.31,0.45,-0.1,-0.44,0.73,-329.43,1.69,17.23,23.851,60.22,64,81
ADCT,Healthcare,Biotechnology,2.64,-0.24,0.45,-0.11,0.56,,-329.97,-1.42,48.08,0.734,,64,90
DATS,Technology,Software - Application,2.27,0.08,0.08,-0.27,0.14,,-329.98,-1.38,-698.92,0.0,,63,4
AXON,Industrials,Aerospace & Defense,870.97,-1.48,-0.55,0.99,-0.2,,-330.06,4.04,27.52,31.159,208.54,63,85
CDRE,Industrials,Aerospace & Defense,31.08,0.3,-0.39,2.56,-0.03,,-330.2,0.93,3.51,14.094,32.85,63,62
CPRX,Healthcare,Biotechnology,19.635,-0.09,0.0,0.27,0.23,,-330.2,1.65,25.15,4.63,12.04,63,85
ABT,Healthcare,Medical Devices,132.06,0.34,-6.01,4.62,0.37,,-330.38,7.98,-1.16,24.777,16.83,63,48
AXIL,Technology,Consumer Electronics,8.9105,-0.11,6.0,-3.75,-0.44,-0.7,-330.56,0.23,106.33,4.321,37.3,63,92
EVR,Financial Services,Capital Markets,297.84,0.03,0.79,0.07,0.7,,-330.58,11.03,6.21,84.152,26.81,63,68
FATE,Healthcare,Biotechnology,0.9801,0.37,-0.1,-0.21,0.47,,-330.81,-1.49,-56.23,0.113,,63,7
CNM,Industrials,Industrial Distribution,64.1,0.56,-1.03,0.11,0.08,,-331.01,2.16,5.72,39.844,29.61,63,67
GASS,Industrials,Marine Shipping,6.7,0.0,0.15,-1.12,-0.29,0.52,-331.14,1.79,-3.92,4.739,3.73,63,39
BYRN,Industrials,Aerospace & Defense,21.24,0.57,-5.14,7.6,0.22,,-331.5,0.63,32.71,4.575,33.57,63,87
ALBT,Real Estate,Real Estate Services,2.36,0.14,0.12,0.57,0.3,,-331.92,-8.01,1.15,0.697,,63,56
AIRT,Industrials,Conglomerates,21.65,0.0,-2.94,8.58,0.26,1.26,-332.04,-2.23,-5.78,106.127,,63,27
BNC,Industrials,Farm & Heavy Construction Machinery,16.49,-0.17,-0.21,-0.42,0.01,,-332.09,-4.21,104.78,4.335,,63,92
ENVA,Financial Services,Credit Services,102.71,0.06,0.16,0.49,0.5,,-332.12,9.38,18.92,52.699,10.99,63,82
GAP,Consumer Cyclical,Apparel Retail,20.1,-0.08,-0.33,0.33,0.21,,-332.13,2.3,-5.42,40.295,8.61,63,36
BRY,Energy,Oil & Gas E&P,2.84,-61.5,-46.5,9.27,-1.36,,-332.14,-0.47,-13.6,9.119,,63,16
ELA,Consumer Cyclical,Luxury Goods,5.95,0.1,0.25,0.33,0.83,0.43,-332.16,0.33,11.49,7.626,18.15,63,75
CIVB,Financial Services,Banks - Regional,19.28,0.08,0.05,0.19,0.58,,-332.38,2.53,2.36,10.133,7.64,63,59
GCT,Technology,Software - Infrastructure,22.15,-0.12,-0.29,0.51,0.01,,-332.73,3.07,13.74,29.781,9.42,62,78
ECPG,Financial Services,Credit Services,39.44,0.28,5.81,-8.36,0.85,,-333.11,-3.71,1.93,61.658,,62,58
